Health Plan Provider ID|Network Code|First Name|Last Name|Business Name|NPI|Tax ID|Provider Type|Provider Assigned Members|Full or Part Time|In Person After Hours|Supervising Specialist|Supervising NPI|Specialization Certificate|Health Plan Address ID|Address Type|Clinic Name|Address 1|Address 2|Address 3|City|State Abbreviation|Zip Code|County Name|Phone Number|Fax Number|Email|Latitude|Longitude|Location Assigned Members|Taxonomy Code|Specialty Code|Primary Specialty|Board Certified|Board Eligible|Is PCP|Accepting New Patients|Accepting New Referrals|Network Tier ID|Provider Group Name|Outpatient Appointment Availability|In Directory|Contract Effective Date|Contract Termination Date
PRV200069|NW001|Margaret|Coxum||1445056492||PHYSICIAN|6|FT|TRUE||||ADDR200069|PHYSICAL||678 S Oleana Br|||Escondido|CA|92026|SAN DIEGO|619-555-0069|619-777-0069|margaret.coxum@example.com|||6|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200252|NW001|Vanessa|Mondone||1443308278||PHYSICIAN|69|FT|TRUE||||ADDR200252|PHYSICAL||3616 SE 176th Cir|Suite 352||Borrego Springs|CA|92004|SAN DIEGO|619-555-0252|619-777-0252|vanessa.mondone@example.com|||69|NONE|C3|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200232|NW001|Diana|Ludeke||1448592743||PHYSICIAN|34|FT|TRUE||||ADDR200232|PHYSICAL||11744 E Woode Blvd|Suite 332||Fallbrook|CA|92028|SAN DIEGO|858-555-0232|858-777-0232|diana.ludeke@example.com|||34|NONE|C3|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200304|NW001|Rodney|Reczek||1440747517||PHYSICIAN|77|FT|TRUE||||ADDR200304|PHYSICAL||5231 E Lotus Hill Dr|Suite 404||San Diego|CA|92123|SAN DIEGO|858-555-0304|858-777-0304|rodney.reczek@example.com|||77|NONE|06|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200109|NW001|Alan|Findling||1443028460||PHYSICIAN|72|FT|TRUE||||ADDR200109|PHYSICAL||2725 SE 77th St|||Lakeside|CA|92040|SAN DIEGO|858-555-0109|858-777-0109|alan.findling@example.com|||72|NONE|37|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200102|NW001|Melissa|FelanFelarca||1443618170||PHYSICIAN|57|FT|TRUE||||ADDR200102|PHYSICAL||3499 SE 163rd Ln|||Vista|CA|92083|SAN DIEGO|619-555-0102|619-777-0102|melissa.felanfelarca@example.com|||57|NONE|01|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200187|NW001|Stanley|Jiminez||1441274610||PHYSICIAN|13|FT|TRUE||||ADDR200187|PHYSICAL||11575 NE Word Ln|||Jacumba|CA|91934|SAN DIEGO|858-555-0187|858-777-0187|stanley.jiminez@example.com|||13|NONE|16|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200329|NW001|Tony|Sluter||1441643700||PHYSICIAN|104|FT|TRUE||||ADDR200329|PHYSICAL||7779 NE Abaja Dr|||San Diego|CA|92116|SAN DIEGO|858-555-0329|858-777-0329|tony.sluter@example.com|||104|NONE|66|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200073|NW001|George|Cusworth||1440736236||PHYSICIAN|69|FT|TRUE||||ADDR200073|PHYSICAL||10864 NE Loven Cv|||San Diego|CA|92113|SAN DIEGO|858-555-0073|858-777-0073|george.cusworth@example.com|||69|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200092|NW001|Arthur|Edmerson||1442963335||PHYSICIAN|103|FT|TRUE||||ADDR200092|PHYSICAL||3662 SW 181st Ave|Suite 192||Carlsbad|CA|92011|SAN DIEGO|858-555-0092|858-777-0092|arthur.edmerson@example.com|||103|NONE|16|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200115|NW001|Jeremy|Friedhaber||1443285154||PHYSICIAN|37|FT|TRUE||||ADDR200115|PHYSICAL||7842 NE Abascal Rd|||San Diego|CA|92155|SAN DIEGO|858-555-0115|858-777-0115|jeremy.friedhaber@example.com|||37|NONE|37|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200014|NW001|Brittany|Baldor||1443137871||PHYSICIAN|3|FT|TRUE||||ADDR200014|PHYSICAL||1873 Taft Rd|||Oceanside|CA|92058|SAN DIEGO|858-555-0014|858-777-0014|brittany.baldor@example.com|||3|NONE|16|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200254|NW001|Carolyn|Munn||1447695786||PHYSICIAN|56|FT|TRUE||||ADDR200254|PHYSICAL||4330 S Bridgeport Blvd|||San Diego|CA|92123|SAN DIEGO|858-555-0254|858-777-0254|carolyn.munn@example.com|||56|NONE|13|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200065|NW001|Nicole|Coston||1446993543||PHYSICIAN|100|FT|TRUE||||ADDR200065|PHYSICAL||2739 E 79th Cyn|||San Diego|CA|92155|SAN DIEGO|858-555-0065|858-777-0065|nicole.coston@example.com|||100|NONE|16|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200104|NW001|Julia|Feldkamp||1440574663||PHYSICIAN|95|FT|TRUE||||ADDR200104|PHYSICAL||2776 W 83rd Vly|Suite 204||Campo|CA|91906|SAN DIEGO|858-555-0104|858-777-0104|julia.feldkamp@example.com|||95|NONE|01|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200084|NW001|Kayla|Donnick||1443263479||PHYSICIAN|30|FT|TRUE||||ADDR200084|PHYSICAL||6540 SW Plum Grove Dr|Suite 184||San Diego|CA|92155|SAN DIEGO|619-555-0084|619-777-0084|kayla.donnick@example.com|||30|NONE|37|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200062|NW001|Timothy|Clesca||1446720220||PHYSICIAN|18|FT|TRUE||||ADDR200062|PHYSICAL||2609 SW 64th Br|||Escondido|CA|92027|SAN DIEGO|858-555-0062|858-777-0062|timothy.clesca@example.com|||18|NONE|01|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200143|NW001|Russell|Golec||1441123893||PHYSICIAN|80|FT|TRUE||||ADDR200143|PHYSICAL||877 E Connecticut Pass|||Borrego Springs|CA|92004|SAN DIEGO|858-555-0143|858-777-0143|russell.golec@example.com|||80|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200072|NW001|Phyllis|Curpupoz||1445069803||PHYSICIAN|58|FT|TRUE||||ADDR200072|PHYSICAL||11182 SW Yorkey Park|Suite 172||Escondido|CA|92026|SAN DIEGO|619-555-0072|619-777-0072|phyllis.curpupoz@example.com|||58|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200323|NW001|Cameron|Skwara||1448731445||PHYSICIAN|59|FT|TRUE||||ADDR200323|PHYSICAL||11586 SE Wordell Park|||Carlsbad|CA|92008|SAN DIEGO|858-555-0323|858-777-0323|cameron.skwara@example.com|||59|NONE|C7|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200248|NW001|Joshua|Medus||1443867192||PHYSICIAN|28|FT|TRUE||||ADDR200248|PHYSICAL||11764 NE Wooden Ln|Suite 348||San Diego|CA|92130|SAN DIEGO|858-555-0248|858-777-0248|joshua.medus@example.com|||28|NONE|06|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200356|NW001|Allison|Tyer||1440468893||PHYSICIAN|35|FT|TRUE||||ADDR200356|PHYSICAL||6596 N Sequoia Grove Ct|Suite 456||San Diego|CA|92135|SAN DIEGO|858-555-0356|858-777-0356|allison.tyer@example.com|||35|NONE|86|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200237|NW001|Julie|Malovich||1446077811||PHYSICIAN|36|FT|TRUE||||ADDR200237|PHYSICAL||853 NW Arkansas Dr|||La Mesa|CA|91942|SAN DIEGO|619-555-0237|619-777-0237|julie.malovich@example.com|||36|NONE|13|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200097|NW001|Sheila|Elmore||1441754135||PHYSICIAN|74|FT|TRUE||||ADDR200097|PHYSICAL||12028 Windmeyer Vly|||Imperial Beach|CA|91932|SAN DIEGO|858-555-0097|858-777-0097|sheila.elmore@example.com|||74|NONE|01|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200277|NW001|Anna|Pensinger||1443242966||PHYSICIAN|131|FT|TRUE||||ADDR200277|PHYSICAL||2889 96th Rd|||San Diego|CA|92124|SAN DIEGO|858-555-0277|858-777-0277|anna.pensinger@example.com|||131|NONE|13|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200144|NW001|Rose|Goudreau||1441602695||PHYSICIAN|57|FT|TRUE||||ADDR200144|PHYSICAL||6237 S Fir Ridge Pass|Suite 244||National City|CA|91950|SAN DIEGO|619-555-0144|619-777-0144|rose.goudreau@example.com|||57|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200150|NW001|Noah|Halechko||1442120719||PHYSICIAN|8|FT|TRUE||||ADDR200150|PHYSICAL||5442 SE Alder Rock Park|||Chula Vista|CA|91914|SAN DIEGO|619-555-0150|619-777-0150|noah.halechko@example.com|||8|NONE|01|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200165|NW001|Rachel|Heter||1440375634||PHYSICIAN|68|FT|TRUE||||ADDR200165|PHYSICAL||11808 W Woodfin Park|||San Diego|CA|92139|SAN DIEGO|619-555-0165|619-777-0165|rachel.heter@example.com|||68|NONE|37|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200123|NW001|Theresa|Gaeddert||1443553562||PHYSICIAN|64|FT|TRUE||||ADDR200123|PHYSICAL||6762 NE Cypress Forest Cyn|||Solana Beach|CA|92075|SAN DIEGO|619-555-0123|619-777-0123|theresa.gaeddert@example.com|||64|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200011|NW001|Laura|Baitg||1440815779||PHYSICIAN|95|FT|TRUE||||ADDR200011|PHYSICAL||8520 Applegate Cir|||Spring Valley|CA|91978|SAN DIEGO|858-555-0011|858-777-0011|laura.baitg@example.com|||95|NONE|37|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200037|NW001|Leslie|Bruder||1449780522||PHYSICIAN|43|FT|TRUE||||ADDR200037|PHYSICAL||2311 SE 31st Pkwy|||Vista|CA|92081|SAN DIEGO|858-555-0037|858-777-0037|leslie.bruder@example.com|||43|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200221|NW001|Theresa|Lienhard||1441368138||PHYSICIAN|28|FT|TRUE||||ADDR200221|PHYSICAL||6302 W Juniper Ridge Vly|||San Diego|CA|92127|SAN DIEGO|858-555-0221|858-777-0221|theresa.lienhard@example.com|||28|NONE|C3|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200380|NW001|Chad|Warr||1448237039||PHYSICIAN|76|FT|TRUE||||ADDR200380|PHYSICAL||11915 E Windes Pike|Suite 480||El Cajon|CA|92020|SAN DIEGO|858-555-0380|858-777-0380|chad.warr@example.com|||76|NONE|86|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200205|NW001|Frederick|Krammer||1447924596||PHYSICIAN|104|FT|TRUE||||ADDR200205|PHYSICAL||9753 Haigler Pkwy|||San Diego|CA|92199|SAN DIEGO|858-555-0205|858-777-0205|frederick.krammer@example.com|||104|NONE|06|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200127|NW001|Steve|Garceau||1446726910||PHYSICIAN|147|FT|TRUE||||ADDR200127|PHYSICAL||2418 NW 43rd Pkwy|||San Diego|CA|92120|SAN DIEGO|858-555-0127|858-777-0127|steve.garceau@example.com|||147|NONE|37|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200012|NW001|David|Bal||1440714548||PHYSICIAN|107|FT|TRUE||||ADDR200012|PHYSICAL||935 SE Illinois St|Suite 112||San Diego|CA|92113|SAN DIEGO|619-555-0012|619-777-0012|david.bal@example.com|||107|NONE|16|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200381|NW001|Alan|Weekley||1441722042||PHYSICIAN|17|FT|TRUE||||ADDR200381|PHYSICAL||826 NW Alabama Park|||La Mesa|CA|91941|SAN DIEGO|619-555-0381|619-777-0381|alan.weekley@example.com|||17|NONE|27|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200098|NW001|Sherry|Elmore||1445834176||PHYSICIAN|87|FT|TRUE||||ADDR200098|PHYSICAL||831 S Alaska Pike|||Pala|CA|92059|SAN DIEGO|858-555-0098|858-777-0098|sherry.elmore@example.com|||87|NONE|37|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200008|NW001|Donna|Atwill||1447876329||PHYSICIAN|82|FT|TRUE||||ADDR200008|PHYSICAL||9335 NE Elderidge Pass|Suite 108||San Ysidro|CA|92173|SAN DIEGO|858-555-0008|858-777-0008|donna.atwill@example.com|||82|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200019|NW001|Judy|Bayuk||1444043054||PHYSICIAN|13|FT|TRUE||||ADDR200019|PHYSICAL||9246 NW Dawley Br|||Dulzura|CA|91917|SAN DIEGO|858-555-0019|858-777-0019|judy.bayuk@example.com|||13|NONE|16|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200344|NW001|Dylan|Tankersly||1444785969||PHYSICIAN|88|FT|TRUE||||ADDR200344|PHYSICAL||10208 NW Kerscher Vly|Suite 444||Santa Ysabel|CA|92070|SAN DIEGO|858-555-0344|858-777-0344|dylan.tankersly@example.com|||88|NONE|13|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200101|NW001|Henry|Etters||1449580495||PHYSICIAN|126|FT|TRUE||||ADDR200101|PHYSICAL||7577 N Filbert Spring Rd|||Santee|CA|92071|SAN DIEGO|858-555-0101|858-777-0101|henry.etters@example.com|||126|NONE|01|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200078|NW001|Carolyn|Deel||1445906864||PHYSICIAN|32|FT|TRUE||||ADDR200078|PHYSICAL||5771 E Alder Pointe Br|||Lemon Grove|CA|91945|SAN DIEGO|619-555-0078|619-777-0078|carolyn.deel@example.com|||32|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200090|NW001|Justin|Dykema||1443052121||PHYSICIAN|54|FT|TRUE||||ADDR200090|PHYSICAL||11666 NW Woodberry Ave|||San Diego|CA|92113|SAN DIEGO|619-555-0090|619-777-0090|justin.dykema@example.com|||54|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200160|NW001|Russell|Herrel||1440220885||PHYSICIAN|140|FT|TRUE||||ADDR200160|PHYSICAL||9128 NE Dace Rd|Suite 260||San Diego|CA|92154|SAN DIEGO|858-555-0160|858-777-0160|russell.herrel@example.com|||140|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200216|NW001|Isabella|Landess||1449722760||PHYSICIAN|127|FT|TRUE||||ADDR200216|PHYSICAL||10119 SE Kelsey Dr|Suite 316||Boulevard|CA|91905|SAN DIEGO|619-555-0216|619-777-0216|isabella.landess@example.com|||127|NONE|39|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200070|NW001|Danielle|Crowin||1443447585||PHYSICIAN|32|FT|TRUE||||ADDR200070|PHYSICAL||5170 NE Ivy Hill Ave|||La Mesa|CA|91941|SAN DIEGO|858-555-0070|858-777-0070|danielle.crowin@example.com|||32|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200032|NW001|Tammy|Brouillard||1443239020||PHYSICIAN|77|FT|TRUE||||ADDR200032|PHYSICAL||5263 SW Myrtle Hill Blvd|Suite 132||La Jolla|CA|92037|SAN DIEGO|858-555-0032|858-777-0032|tammy.brouillard@example.com|||77|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200029|NW001|Henry|Bressler||1448964359||PHYSICIAN|101|FT|TRUE||||ADDR200029|PHYSICAL||3234 E 134th Cir|||Chula Vista|CA|91911|SAN DIEGO|858-555-0029|858-777-0029|henry.bressler@example.com|||101|NONE|01|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200320|NW001|Emma|Sienicki||1440116410||PHYSICIAN|7|FT|TRUE||||ADDR200320|PHYSICAL||7379 N Tanoak Crest Blvd|Suite 420||Bonsall|CA|92003|SAN DIEGO|858-555-0320|858-777-0320|emma.sienicki@example.com|||7|NONE|13|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200033|NW001|Travis|Brouillard||1440396301||PHYSICIAN|18|FT|TRUE||||ADDR200033|PHYSICAL||2082 E 6th Rd|||Warner Springs|CA|92086|SAN DIEGO|619-555-0033|619-777-0033|travis.brouillard@example.com|||18|NONE|37|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200283|NW001|Jennifer|Pharmer||1443341094||PHYSICIAN|62|FT|TRUE||||ADDR200283|PHYSICAL||7460 N Ash Spring Cv|||San Diego|CA|92101|SAN DIEGO|858-555-0283|858-777-0283|jennifer.pharmer@example.com|||62|NONE|06|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200264|NW001|Susan|Olmeda||1447707894||PHYSICIAN|53|FT|TRUE||||ADDR200264|PHYSICAL||5616 N Hemlock Rock Park|Suite 364||Alpine|CA|91901|SAN DIEGO|619-555-0264|619-777-0264|susan.olmeda@example.com|||53|NONE|66|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200307|NW001|Diane|Rotolo||1444358871||PHYSICIAN|111|FT|TRUE||||ADDR200307|PHYSICAL||2277 28th Ct|||Del Mar|CA|92014|SAN DIEGO|858-555-0307|858-777-0307|diane.rotolo@example.com|||111|NONE|C7|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200125|NW001|Patrick|Garceau||1445264785||PHYSICIAN|136|FT|TRUE||||ADDR200125|PHYSICAL||6032 W Spruce Pointe Ct|||San Diego|CA|92120|SAN DIEGO|858-555-0125|858-777-0125|patrick.garceau@example.com|||136|NONE|16|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200199|NW001|Kyle|Konczewski||1449740356||PHYSICIAN|87|FT|TRUE||||ADDR200199|PHYSICAL||3068 SW 115th St|||San Diego|CA|92120|SAN DIEGO|858-555-0199|858-777-0199|kyle.konczewski@example.com|||87|NONE|16|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200335|NW001|Aaron|Stolar||1442958569||PHYSICIAN|112|FT|TRUE||||ADDR200335|PHYSICAL||2488 W 51st Pike|||Spring Valley|CA|91978|SAN DIEGO|858-555-0335|858-777-0335|aaron.stolar@example.com|||112|NONE|13|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200314|NW001|Michael|Sanderford||1447311818||PHYSICIAN|12|FT|TRUE||||ADDR200314|PHYSICAL||7044 SW Sycamore Forest Rd|||Oceanside|CA|92056|SAN DIEGO|858-555-0314|858-777-0314|michael.sanderford@example.com|||12|NONE|06|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200218|NW001|Dylan|Latten||1442371365||PHYSICIAN|139|FT|TRUE||||ADDR200218|PHYSICAL||11197 NE Yorks Blvd|||Spring Valley|CA|91977|SAN DIEGO|858-555-0218|858-777-0218|dylan.latten@example.com|||139|NONE|13|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200038|NW001|Evelyn|Brzoska||1440393462||PHYSICIAN|128|FT|TRUE||||ADDR200038|PHYSICAL||3571 SE 171st Pike|||Imperial Beach|CA|91932|SAN DIEGO|858-555-0038|858-777-0038|evelyn.brzoska@example.com|||128|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200338|NW001|Judith|Stowe||1445150187||PHYSICIAN|84|FT|TRUE||||ADDR200338|PHYSICAL||11645 E Woodard Ct|||San Marcos|CA|92069|SAN DIEGO|858-555-0338|858-777-0338|judith.stowe@example.com|||84|NONE|06|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200367|NW001|Gloria|Vanisouvong||1443899503||PHYSICIAN|91|FT|TRUE||||ADDR200367|PHYSICAL||12008 SE Windler St|||Chula Vista|CA|91913|SAN DIEGO|858-555-0367|858-777-0367|gloria.vanisouvong@example.com|||91|NONE|26|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200373|NW001|Cameron|Venere||1444421630||PHYSICIAN|69|FT|TRUE||||ADDR200373|PHYSICAL||7557 SW Dogwood Spring Ave|||Escondido|CA|92026|SAN DIEGO|858-555-0373|858-777-0373|cameron.venere@example.com|||69|NONE|86|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200004|NW001|Anthony|Aramini||1444267644||PHYSICIAN|33|FT|TRUE||||ADDR200004|PHYSICAL||7019 N Olive Forest Ln|Suite 104||La Mesa|CA|91941|SAN DIEGO|858-555-0004|858-777-0004|anthony.aramini@example.com|||33|NONE|37|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200212|NW001|Lori|Kuipers||1442980011||PHYSICIAN|90|FT|TRUE||||ADDR200212|PHYSICAL||5951 E Hemlock Pointe St|Suite 312||Camp Pendleton|CA|92055|SAN DIEGO|858-555-0212|858-777-0212|lori.kuipers@example.com|||90|NONE|06|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200153|NW001|Glenn|Hauss||1449135540||PHYSICIAN|47|FT|TRUE||||ADDR200153|PHYSICAL||3994 SE Long Blvd|||San Marcos|CA|92069|SAN DIEGO|619-555-0153|619-777-0153|glenn.hauss@example.com|||47|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200136|NW001|Jeffery|Giedlin||1445251305||PHYSICIAN|43|FT|TRUE||||ADDR200136|PHYSICAL||5064 SE Daffodil Hill Cv|Suite 236||Chula Vista|CA|91910|SAN DIEGO|858-555-0136|858-777-0136|jeffery.giedlin@example.com|||43|NONE|16|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200217|NW001|Jeffery|Lasure||1445720292||PHYSICIAN|38|FT|TRUE||||ADDR200217|PHYSICAL||826 NW Alabama Park|||San Diego|CA|92116|SAN DIEGO|858-555-0217|858-777-0217|jeffery.lasure@example.com|||38|NONE|C3|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200045|NW001|Lillian|Cambi||1448067412||PHYSICIAN|13|FT|TRUE||||ADDR200045|PHYSICAL||7178 SE Buckeye Crest Cv|||Rancho Santa Fe|CA|92091|SAN DIEGO|619-555-0045|619-777-0045|lillian.cambi@example.com|||13|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200274|NW001|Jasmine|Pashley||1449460208||PHYSICIAN|85|FT|TRUE||||ADDR200274|PHYSICAL||5140 S Heather Hill Br|||Pala|CA|92059|SAN DIEGO|858-555-0274|858-777-0274|jasmine.pashley@example.com|||85|NONE|C3|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200191|NW001|Ellen|Kaminaka||1442841775||PHYSICIAN|19|FT|TRUE||||ADDR200191|PHYSICAL||5540 NW Plum Rock Pkwy|||Bonsall|CA|92003|SAN DIEGO|858-555-0191|858-777-0191|ellen.kaminaka@example.com|||19|NONE|37|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200107|NW001|Betty|Ficklen||1447175611||PHYSICIAN|27|FT|TRUE||||ADDR200107|PHYSICAL||6974 N Locust Forest Pass|||Santee|CA|92071|SAN DIEGO|858-555-0107|858-777-0107|betty.ficklen@example.com|||27|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200284|NW001|Judith|Pharmer||1448200744||PHYSICIAN|5|FT|TRUE||||ADDR200284|PHYSICAL||6075 S Oak Ridge St|Suite 384||La Mesa|CA|91942|SAN DIEGO|858-555-0284|858-777-0284|judith.pharmer@example.com|||5|NONE|C3|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
